"id","label"
12794,"TMEM119"
12783,"TMEM119"
12743,"TMEM119"
6221,"OLIG2"
6319,"OLIG2"
6189,"OLIG2"
6097,"OLIG2"
6075,"OLIG2"
9422,"TMEM119"
8858,"TMEM119"
8784,"TMEM119"
8509,"TMEM119"
8407,"TMEM119"
7701,"TMEM119"
7302,"TMEM119"
7088,"TMEM119"
11843,"TMEM119"
11550,"TMEM119"
10456,"TMEM119"
10088,"TMEM119"
12321,"TMEM119"
11439,"TMEM119"
12550,"TMEM119"
11346,"TMEM119"
11189,"TMEM119"
12054,"TMEM119"
2951,"TMEM119"
3820,"TMEM119"
4840,"TMEM119"
4629,"TMEM119"
4168,"TMEM119"
12247,"TMEM119"
12217,"TMEM119"
13053,"TMEM119"
11884,"TMEM119"
6918,"OLIG2"
6820,"OLIG2"
6727,"OLIG2"
6661,"OLIG2"
6298,"OLIG2"
6055,"OLIG2"
7227,"TMEM119"
6422,"TMEM119"
6417,"OLIG2"
6320,"OLIG2"
6195,"OLIG2"
5710,"OLIG2"
5344,"OLIG2"
5125,"OLIG2"
5035,"OLIG2"
4954,"OLIG2"
4897,"OLIG2"
10372,"TMEM119"
9582,"TMEM119"
7943,"TMEM119"
7818,"TMEM119"
5851,"OLIG2"
6443,"OLIG2"
5670,"OLIG2"
6166,"OLIG2"
6206,"OLIG2"
5756,"OLIG2"
6689,"OLIG2"
6754,"OLIG2"
6832,"OLIG2"
6839,"OLIG2"
6537,"OLIG2"
6438,"OLIG2"
6510,"TMEM119"
5771,"OLIG2"
5813,"OLIG2"
6237,"OLIG2"
6155,"OLIG2"
6307,"OLIG2"
5575,"OLIG2"
5544,"OLIG2"
5530,"OLIG2"
5514,"OLIG2"
5436,"OLIG2"
5346,"OLIG2"
5416,"TMEM119"
5814,"TMEM119"
918,"NeuN"
718,"NeuN"
707,"NeuN"
619,"NeuN"
607,"OLIG2"
1346,"OLIG2"
1306,"OLIG2"
1194,"OLIG2"
1151,"NeuN"
998,"OLIG2"
992,"NeuN"
1436,"OLIG2"
1447,"NeuN"
2002,"OLIG2"
1641,"NeuN"
3530,"OLIG2"
1934,"NeuN"
3598,"OLIG2"
3647,"OLIG2"
3550,"OLIG2"
2008,"OLIG2"
1902,"NeuN"
1706,"OLIG2"
1698,"OLIG2"
4029,"OLIG2"
3965,"OLIG2"
4648,"OLIG2"
3869,"OLIG2"
4407,"OLIG2"
1067,"NeuN"
756,"NeuN"
498,"NeuN"
505,"NeuN"
504,"NeuN"
374,"NeuN"
625,"NeuN"
1805,"TMEM119"
1947,"TMEM119"
5140,"NeuN"
5115,"NeuN"
4841,"NeuN"
6875,"NeuN"
5760,"NeuN"
6840,"NeuN"
1213,"NeuN"
1316,"NeuN"
1379,"NeuN"
1884,"NeuN"
1389,"NeuN"
2059,"NeuN"
5104,"NeuN"
5081,"NeuN"
4730,"NeuN"
4317,"NeuN"
4304,"NeuN"
4385,"NeuN"
4397,"NeuN"
4157,"NeuN"
3749,"NeuN"
3704,"NeuN"
3510,"NeuN"
3056,"NeuN"
2868,"NeuN"
1602,"NeuN"
1581,"NeuN"
1400,"NeuN"
967,"NeuN"
3058,"TMEM119"
2915,"TMEM119"
2550,"TMEM119"
2219,"TMEM119"
2058,"TMEM119"
2737,"TMEM119"
3990,"TMEM119"
3574,"TMEM119"
9492,"OLIG2"
9458,"TMEM119"
9209,"TMEM119"
9029,"TMEM119"
8637,"OLIG2"
8195,"OLIG2"
9980,"OLIG2"
10464,"TMEM119"
10739,"TMEM119"
9871,"OLIG2"
9597,"OLIG2"
7988,"TMEM119"
8311,"TMEM119"
9320,"OLIG2"
9298,"OLIG2"
9072,"TMEM119"
11117,"TMEM119"
11037,"TMEM119"
12192,"TMEM119"
10522,"OLIG2"
8520,"TMEM119"
8611,"TMEM119"
7719,"TMEM119"
7881,"TMEM119"
11927,"TMEM119"
2713,"TMEM119"
3379,"TMEM119"
9876,"OLIG2"
9737,"TMEM119"
9708,"OLIG2"
9649,"OLIG2"
9268,"TMEM119"
11681,"NeuN"
11738,"NeuN"
11931,"NeuN"
12692,"NeuN"
12065,"NeuN"
14715,"TMEM119"
16059,"TMEM119"
16598,"TMEM119"
8037,"NeuN"
7916,"NeuN"
7760,"NeuN"
7620,"NeuN"
7426,"NeuN"
9124,"NeuN"
9827,"NeuN"
10222,"NeuN"
8976,"NeuN"
9512,"NeuN"
9350,"NeuN"
10662,"NeuN"
9384,"NeuN"
9953,"NeuN"
7791,"NeuN"
19879,"TMEM119"
9960,"NeuN"
9900,"NeuN"
10317,"NeuN"
10820,"NeuN"
10064,"NeuN"
9843,"NeuN"
13812,"TMEM119"
13016,"TMEM119"
13039,"TMEM119"
13489,"TMEM119"
13509,"TMEM119"
13097,"TMEM119"
12813,"TMEM119"
14172,"TMEM119"
34710,"GFAP"
34622,"GFAP"
34698,"GFAP"
34557,"GFAP"
34978,"GFAP"
34973,"GFAP"
35238,"GFAP"
35339,"GFAP"
35145,"GFAP"
34996,"GFAP"
35322,"GFAP"
35400,"GFAP"
35845,"GFAP"
35440,"GFAP"
35682,"GFAP"
35387,"GFAP"
35952,"GFAP"
35972,"GFAP"
35731,"GFAP"
35557,"GFAP"
35806,"GFAP"
36144,"GFAP"
35054,"GFAP"
35075,"GFAP"
35563,"GFAP"
35823,"GFAP"
35838,"GFAP"
36035,"GFAP"
35916,"GFAP"
35668,"GFAP"
36250,"GFAP"
29431,"GFAP"
29348,"GFAP"
29253,"GFAP"
26919,"GFAP"
33955,"GFAP"
34303,"GFAP"
33199,"GFAP"
33580,"GFAP"
33602,"GFAP"
34319,"GFAP"
33970,"GFAP"
34240,"GFAP"
34219,"GFAP"
34009,"GFAP"
34374,"GFAP"
34794,"GFAP"
34665,"GFAP"
34602,"GFAP"
34868,"GFAP"
34896,"GFAP"
34809,"GFAP"
33127,"GFAP"
33332,"GFAP"
33668,"GFAP"
33567,"GFAP"
33361,"GFAP"
32831,"GFAP"
32098,"GFAP"
31548,"GFAP"
31435,"GFAP"
31289,"GFAP"
31265,"GFAP"
31747,"GFAP"
31447,"GFAP"
31671,"NeuN"
32038,"NeuN"
33347,"GFAP"
32866,"GFAP"
32298,"GFAP"
31002,"GFAP"
30506,"GFAP"
29866,"GFAP"
32303,"GFAP"
32419,"GFAP"
31935,"GFAP"
2194,"DAPI"
2175,"AF"
2056,"DAPI"
1128,"AF"
1040,"AF"
947,"AF"
3732,"AF"
3526,"AF"
3341,"DAPI"
3312,"DAPI"
3268,"DAPI"
3150,"DAPI"
2957,"DAPI"
2674,"DAPI"
3230,"DAPI"
3186,"DAPI"
3143,"DAPI"
3088,"DAPI"
2678,"DAPI"
2467,"DAPI"
3353,"DAPI"
3707,"DAPI"
5788,"AF"
5140,"AF"
5105,"AF"
4867,"AF"
2596,"DAPI"
2494,"DAPI"
2487,"DAPI"
2376,"DAPI"
9633,"AF"
9006,"AF"
7913,"AF"
6646,"AF"
731,"AF"
621,"AF"
595,"AF"
593,"AF"
475,"AF"
627,"AF"
604,"AF"
823,"AF"
808,"AF"
749,"AF"
640,"AF"
1424,"DAPI"
970,"DAPI"
1955,"DAPI"
2265,"DAPI"
725,"DAPI"
628,"DAPI"
825,"AF"
748,"AF"
559,"DAPI"
651,"AF"
954,"DAPI"
969,"DAPI"
1058,"AF"
669,"AF"
2758,"DAPI"
2637,"DAPI"
2626,"AF"
2511,"DAPI"
2340,"DAPI"
2285,"DAPI"
2893,"DAPI"
3019,"DAPI"
2110,"DAPI"
2094,"DAPI"
1900,"DAPI"
1386,"AF"
2236,"DAPI"
1576,"DAPI"
1261,"DAPI"
28495,"DAPI"
28493,"DAPI"
28192,"DAPI"
27909,"DAPI"
27835,"DAPI"
23681,"AF"
23598,"AF"
23571,"AF"
23297,"AF"
23024,"AF"
22701,"AF"
23873,"AF"
24021,"AF"
26088,"DAPI"
23724,"AF"
24195,"AF"
21754,"AF"
22124,"AF"
22207,"AF"
23439,"AF"
29421,"DAPI"
29324,"DAPI"
29214,"DAPI"
28851,"DAPI"
28645,"DAPI"
30862,"DAPI"
31142,"DAPI"
26742,"DAPI"
26856,"DAPI"
26655,"DAPI"
26074,"DAPI"
26261,"DAPI"
27098,"DAPI"
23088,"AF"
22834,"AF"
24220,"AF"
24079,"AF"
21608,"AF"
