id,label
40478,NeuN
40564,NeuN
40996,NeuN
40440,NeuN
38638,NeuN
38396,NeuN
38657,NeuN
38505,NeuN
38109,NeuN
41772,NeuN
41406,NeuN
42157,NeuN
41481,NeuN
39850,NeuN
39379,NeuN
39385,NeuN
39075,NeuN
38881,NeuN
37601,NeuN
37838,NeuN
37865,NeuN
38015,NeuN
37935,NeuN
23489,GFAP
22458,GFAP
21921,GFAP
21623,GFAP
21444,GFAP
21255,GFAP
24047,GFAP
25084,GFAP
24309,GFAP
25212,GFAP
24873,GFAP
24279,GFAP
25901,GFAP
25824,GFAP
25713,GFAP
25697,GFAP
26309,GFAP
26217,TMEM119
26080,TMEM119
26705,TMEM119
26651,TMEM119
26667,TMEM119
27001,TMEM119
27524,TMEM119
14017,GFAP
14187,GFAP
15396,GFAP
13897,GFAP
14805,GFAP
14701,GFAP
14191,GFAP
15244,GFAP
14939,GFAP
13606,GFAP
13279,GFAP
12263,GFAP
13013,GFAP
12530,GFAP
16874,GFAP
17432,GFAP
16512,GFAP
18270,GFAP
17166,GFAP
16445,GFAP
16422,GFAP
18967,GFAP
18349,GFAP
18168,GFAP
16300,GFAP
18211,GFAP
16969,GFAP
18002,GFAP
18102,GFAP
16203,GFAP
16171,GFAP
14990,GFAP
15697,GFAP
14268,GFAP
16744,GFAP
15902,GFAP
15524,GFAP
15121,GFAP
14730,GFAP
14755,GFAP
15681,GFAP
14092,GFAP
15612,GFAP
13476,GFAP
12784,GFAP
12399,GFAP
10267,GFAP
10747,GFAP
