"","cell","trait","Prop._SNPs","Prop._h2","Prop._h2_std_error","Enrichment","Enrichment_std_error","Enrichment_p","Coefficient","Coefficient_std_error","Coefficient_z.score","p_zcore","FDR"
"18","L6b","Smoking cessation",0.128337626961468,0.132143142229955,0.00821422363238146,1.02965237365367,0.0640047959967942,0.642365196456988,-1.5161114832589e-09,1.00853332872507e-09,-1.50328347123191,0.132765960556567,0.466755129926291
"19","L6b","Smoking initiation",0.128337626961468,0.120949474219178,0.00851399092216513,0.942431904678206,0.0663405668605774,0.389234956025922,-9.21553177289817e-10,8.62965843585063e-10,-1.06789067509481,0.285569829309119,0.639691371737972
"20","L6b","Height",0.128337626961468,0.182623097500857,0.0104266949074831,1.42298951464707,0.0812442551288066,9.45881615086788e-07,7.19833557415183e-10,8.31005026835667e-09,0.0866220460971448,0.930971941513992,0.97413607302658
"22","L6b","Intelligence",0.128337626961468,0.141624917823583,0.00806374284909241,1.10353386747679,0.0628322576941012,0.0990347383465572,5.27681513829743e-10,2.29121982721926e-09,0.23030593030009,0.817854052749751,0.97413607302658
"23","L6b","Depression",0.128337626961468,0.131685368324812,0.00894260786902186,1.02608542360183,0.0696803274359027,0.708057099462978,2.30225391692897e-10,8.9315080905227e-10,0.25776765733123,0.796586226864867,0.971181083834757
"28","L6b","Type 2 Diabetes",0.128337626961468,0.110688585878828,0.0266224517970655,0.862479605549048,0.207440736028714,0.501064925286308,-7.49254261627643e-09,3.71796993767378e-09,-2.01522409860158,0.0438811735944568,0.282079852450495
"29","L6b","Parkinson Disease",0.128337626961468,0.136879277490723,0.0255722292151679,1.06655608905578,0.19925745722917,0.73677300318136,-3.60992549140656e-09,2.51826570472686e-09,-1.43349666583261,0.151715951070541,0.472652956243526
"30","L6b","PTSD",0.128337626961468,0.121170730516154,0.0602050910850717,0.944155922039403,0.469114884780809,0.903989881451395,5.75487809657658e-10,3.11395270846499e-09,0.184809425041443,0.853378515089734,0.97413607302658
"32","L6b","Schizophrenia",0.128337626961468,0.145644636006385,0.00794236269538523,1.1348552989071,0.0618864699576361,0.0298035375114548,6.48939793543791e-10,4.63548792673265e-09,0.139993848285395,0.888664850881408,0.97413607302658
"35","L6b","Education Years",0.128337626961468,0.142450196128124,0.00718156614020389,1.10996439236712,0.0559583834471247,0.0490390094464063,1.21236365630449e-09,1.52305039339187e-09,0.796010205285807,0.426026103754452,0.763729722584201
"36","L6b","Neuroticism",0.128337626961468,0.134947099107526,0.00778041895213714,1.05150065730951,0.0606246128773528,0.396437653304692,1.17611163790703e-10,1.42833972882348e-09,0.0823411695532537,0.934375416984679,0.97413607302658
"37","L2","ADHD",0.121431922886137,0.151642027877303,0.0130793198594688,1.24878223347821,0.107709073105372,0.0217968409455537,3.07248898771201e-09,3.63456834045251e-09,0.845351827207485,0.397914432315539,0.722141006794867
"41","L2","Alzheimer Disease",0.121431922886137,0.195450672594715,0.0228350928964556,1.60954935036303,0.188048516022162,0.00200494150594884,-3.54675812986104e-10,1.1976792905183e-09,-0.296135881946006,0.767126312424875,0.971181083834757
"42","L2","Anorexia",0.121431922886137,0.130471586310192,0.0153487414878624,1.07444223239824,0.126397911875731,0.560367039413053,-1.84186666560769e-09,5.94471459239783e-09,-0.309832648309659,0.756688222702926,0.971181083834757
"43","L2","Autism",0.121431922886137,0.138106621231762,0.0186315057653558,1.13731725521023,0.153431695080922,0.380784217715918,-6.23716521798336e-10,5.86025554435314e-09,-0.106431625221419,0.91523990227373,0.97413607302658
"44","L2","BMI",0.121431922886137,0.154629832429608,0.00811427270293441,1.27338700363495,0.0668215779679528,5.77841290747497e-05,6.98412889186206e-10,2.73253018525367e-09,0.255592012470805,0.798265886714485,0.971181083834757
"45","L2","Bipolar",0.121431922886137,0.199453707408621,0.0110661412064398,1.6425146095697,0.091130412361305,1.22361940450253e-10,1.31529129520419e-08,3.56187074849886e-09,3.69269798955652,0.000221887471805627,0.0163087291777136
"50","L2","Epilepsy",0.121431922886137,0.205270321995253,0.0167870688870686,1.69041481940238,0.138242634128501,1.45989592658234e-07,4.16073966449774e-08,1.48574882313372e-08,2.80043275129236,0.00510341396618543,0.0937752316286573
"51","L2","Age of smoking",0.121431922886137,0.145349742581872,0.0130784073726698,1.19696484357052,0.107701558715603,0.0690339185017264,1.19554326782048e-10,1.0263156752032e-09,0.116488844193456,0.907265126950832,0.97413607302658
"52","L2","Cigarettes per day",0.121431922886137,0.157513221894133,0.0107756353918131,1.29713190856599,0.0887380775639786,0.0012115021053603,4.80216815327179e-10,1.39886789137576e-09,0.343289611755185,0.731380595131009,0.95144201313503
"53","L2","Drinks per week",0.121431922886137,0.170109594797145,0.0114240687776898,1.40086388121064,0.0940779698300735,5.10125802989557e-05,1.44989191197341e-09,8.04535075147564e-10,1.80214878973111,0.0715219992276232,0.350457796215354
"54","L2","Smoking cessation",0.121431922886137,0.161485547879532,0.0101552784096908,1.3298442785177,0.083629396359087,8.33805573848409e-05,1.52828504388282e-09,1.22067827750937e-09,1.25199659241997,0.210571105638017,0.553072726200574
"55","L2","Smoking initiation",0.121431922886137,0.15296079698362,0.00913395711245143,1.25964238519921,0.0752187472236282,0.000556947266580762,1.66864277560491e-09,9.3691398730364e-10,1.7809988944739,0.074912631343159,0.35523086475627
"56","L2","Height",0.121431922886137,0.151873911464627,0.0090899716068229,1.2506918103161,0.0748565236453211,0.000945455219714287,-2.074096107498e-08,8.03745035901056e-09,-2.58053986631817,0.00986459657505723,0.131826881503038
"58","L2","Intelligence",0.121431922886137,0.158516458491949,0.00843191581936896,1.30539362899314,0.0694373902591935,1.8494386138006e-05,3.90255200878488e-09,2.47956116255744e-09,1.57388818139084,0.11551330269702,0.458931229634106
"59","L2","Depression",0.121431922886137,0.16088675655309,0.0110853620914187,1.32491319192852,0.0912886976335958,0.000587483107706222,2.77074575926147e-09,1.22786305946054e-09,2.25655926197404,0.0240356283400887,0.207837492117238
"64","L2","Type 2 Diabetes",0.121431922886137,0.181107419149757,0.0293627186115895,1.49143169971521,0.241803950013392,0.0350993942319765,3.96007514652994e-09,4.33679926027319e-09,0.913133144714769,0.361172520205357,0.689511174937499
"65","L2","Parkinson Disease",0.121431922886137,0.157059929286402,0.0261352618623044,1.29339901364876,0.215225627999078,0.145642056072275,-2.31248204589193e-09,2.6595301614823e-09,-0.869507734630487,0.384569479352398,0.722141006794867
"66","L2","PTSD",0.121431922886137,0.212893534861933,0.0658543064064838,1.75319248680231,0.542314614158202,0.121426270199098,4.68121468146159e-09,3.29376994001357e-09,1.4212330450263,0.155249020975803,0.472652956243526
"68","L2","Schizophrenia",0.121431922886137,0.168797262830349,0.0077995513459832,1.39005673976377,0.0642298265613122,4.63799302550451e-09,1.06696424657174e-08,5.00094715713133e-09,2.13352433658543,0.0328817374367429,0.2544008106948
"71","L2","Education Years",0.121431922886137,0.170574919520754,0.0072196947922268,1.40469586140621,0.0594546690905694,1.64359071632491e-10,6.33131614523492e-09,1.60836795562074e-09,3.93648488401486,8.26838258767604e-05,0.0121545224038838
"72","L2","Neuroticism",0.121431922886137,0.160678720131673,0.00834609036621348,1.32319999809554,0.0687306119169287,3.03637918530873e-06,4.07461077392029e-09,1.4964383263271e-09,2.72287250482358,0.00647170280283783,0.0951340312017162
"73","L3","ADHD",0.116284433949841,0.14607882785477,0.0131880034402288,1.25621996765088,0.1134115976857,0.0256173386324846,2.86287955482941e-09,3.87734826116737e-09,0.738360178656605,0.460295606278584,0.79604063674061
"77","L3","Alzheimer Disease",0.116284433949841,0.163824014875337,0.0221072145533936,1.40882153621698,0.190113274859553,0.0371046735808514,-1.12832725457699e-09,1.1979506278494e-09,-0.941881266511454,0.346253432260526,0.669727033451281
"78","L3","Anorexia",0.116284433949841,0.133558042046322,0.0136550411146843,1.14854617690217,0.117427936404406,0.215782080654561,1.62204879740139e-09,5.85460213563595e-09,0.277055342074956,0.781737611845241,0.971181083834757
"79","L3","Autism",0.116284433949841,0.127102122541252,0.0204602918293922,1.09302783032919,0.175950392794771,0.596555014951878,-2.77902677397143e-09,6.53859303667859e-09,-0.425019076486689,0.670822768348113,0.94163696485987
"80","L3","BMI",0.116284433949841,0.157364131668992,0.0074016964675493,1.3532691033855,0.0636516532448531,9.04405153523182e-08,3.48574608757673e-09,2.74103975020574e-09,1.27168753656896,0.203484160636173,0.553072726200574
"81","L3","Bipolar",0.116284433949841,0.17493984087075,0.0102686755245802,1.50441322994451,0.0883065357570518,7.635511359728e-08,7.72895349465166e-09,3.38523851926154e-09,2.28313409843205,0.0224224705532205,0.206006448207713
"86","L3","Epilepsy",0.116284433949841,0.183270465093071,0.0175547463982155,1.57605329335931,0.150963854764841,3.75573328006039e-05,2.99904691468364e-08,1.5672177303044e-08,1.91361216549096,0.0556697294549884,0.303090749254937
"87","L3","Age of smoking",0.116284433949841,0.159301999910169,0.01247155326459,1.36993400147507,0.107250410402905,0.000625334953215184,1.76137417300181e-09,1.00858748916522e-09,1.74637717790814,0.0807454329595003,0.370924332657704
"88","L3","Cigarettes per day",0.116284433949841,0.152883773474164,0.00953398948328827,1.31473980034258,0.0819885272641111,0.000262095174164282,7.72594406968181e-10,1.26835523571878e-09,0.6091309321007,0.542437656210439,0.835105162696547
"89","L3","Drinks per week",0.116284433949841,0.171059014476985,0.0105213115726462,1.4710396625465,0.0904791055454986,4.18322705023849e-07,1.92977330819026e-09,7.69882679778778e-10,2.50658101406409,0.0121905118123559,0.145006565143929
"90","L3","Smoking cessation",0.116284433949841,0.158275673711844,0.00906996473442817,1.36110800333014,0.0779980985102484,1.49564499563946e-05,1.71427049045675e-09,1.1139571216293e-09,1.53890168406969,0.123828299990123,0.466737438424308
"91","L3","Smoking initiation",0.116284433949841,0.156754237057408,0.00883342930374468,1.34802425168121,0.0759639876439091,5.39853255006181e-06,2.55517318377792e-09,9.27044724606877e-10,2.75625664647568,0.00584671012737592,0.0951340312017162
"92","L3","Height",0.116284433949841,0.142785952478179,0.00764845869171861,1.22790254575061,0.0657737104780314,0.000665897269564733,-2.09430623546439e-08,7.26895495109916e-09,-2.88116551767556,0.00396207515704088,0.0937752316286573
"94","L3","Intelligence",0.116284433949841,0.15364564803013,0.00819246501880114,1.32129161927559,0.070451949074585,8.73134930591865e-06,3.83298009059665e-09,2.48967795643462e-09,1.53954855112495,0.123670434635375,0.466737438424308
"95","L3","Depression",0.116284433949841,0.147822245551317,0.0104525990045856,1.27121266819839,0.0898882047195958,0.00346800036054312,1.70849385973609e-09,1.20396872792239e-09,1.41905169138763,0.155883946415509,0.472652956243526
"100","L3","Type 2 Diabetes",0.116284433949841,0.178922929703392,0.0317509309189865,1.53866621374766,0.273045409781004,0.0446210885328582,5.01229850320918e-09,5.06293184813296e-09,0.989999204721185,0.322174507738752,0.642513168470115
"101","L3","Parkinson Disease",0.116284433949841,0.185815501973174,0.0325691434444903,1.59793960086975,0.280081712901822,0.027717705697223,1.87973615116139e-09,3.32286867066311e-09,0.565696793182703,0.571599915575595,0.837948671290572
"102","L3","PTSD",0.116284433949841,0.130593399486206,0.0539926768868543,1.12305142700817,0.464315601434186,0.791642494792829,2.66543342938894e-10,3.0601510380976e-09,0.0871013684032393,0.930590937693069,0.97413607302658
"104","L3","Schizophrenia",0.116284433949841,0.164522688974777,0.00781830631396964,1.41482985629653,0.0672343326480142,2.91684783058667e-09,1.25508025841861e-08,5.06734780216803e-09,2.47679912138977,0.0132566489922015,0.145006565143929
"107","L3","Education Years",0.116284433949841,0.156707460444367,0.00732392341499889,1.34762199136612,0.0629828358467828,1.44275900365915e-07,4.23573187986757e-09,1.72032887578603e-09,2.46216403124212,0.0138101490613266,0.145006565143929
"108","L3","Neuroticism",0.116284433949841,0.147245706178036,0.00722597360234118,1.26625465831093,0.062140506316246,2.02184755041892e-05,2.31978291053788e-09,1.40479653400607e-09,1.65133017798851,0.0986711733847799,0.414418928216076
"109","L1","ADHD",0.111863649333963,0.112578542850452,0.00950582588677011,1.00639075804111,0.0849768977086644,0.940080155033314,1.38696391812873e-10,2.82187543579695e-09,0.0491504302611792,0.960799414405298,0.980816068872075
"113","L1","Alzheimer Disease",0.111863649333963,0.23426870201263,0.0452569834641223,2.09423439524338,0.404572743099144,0.00513923750007625,5.5898861122272e-10,1.45703855079093e-09,0.383647097682681,0.70124002737222,0.94163696485987
"114","L1","Anorexia",0.111863649333963,0.103992408082053,0.0140524380929818,0.92963539721102,0.125621130516035,0.574977105315204,-2.42395093813945e-09,6.03676882258521e-09,-0.401531184873402,0.688029083180751,0.94163696485987
"115","L1","Autism",0.111863649333963,0.0945849199938939,0.0192702185441751,0.845537585775655,0.172265241290715,0.35017047641418,-6.61391751836181e-09,5.79248847910931e-09,-1.14180935226975,0.253533274078188,0.616619589902492
"116","L1","BMI",0.111863649333963,0.120335167755886,0.00724489098855907,1.07573075321931,0.0647653731278675,0.238950847269005,-2.27557265424297e-09,2.3045889298766e-09,-0.987409348687973,0.323442003175432,0.642513168470115
"117","L1","Bipolar",0.111863649333963,0.128402507996074,0.00972231451935606,1.1478483739855,0.0869121879828054,0.0931323280262252,-1.21295926977648e-09,3.24521824072447e-09,-0.373768165898667,0.708576805623104,0.94163696485987
"122","L1","Epilepsy",0.111863649333963,0.136221437142181,0.0154683880069112,1.21774533508646,0.138278950302534,0.103190955976036,-1.13281742906737e-08,1.51818452667837e-08,-0.746165837657332,0.455567242094232,0.79604063674061
"123","L1","Age of smoking",0.111863649333963,0.112024437783695,0.0122966745364406,1.00143736102558,0.109925562143333,0.989564438202052,-8.4821130781416e-10,9.97857144493227e-10,-0.850032805291917,0.395306847748999,0.722141006794867
"124","L1","Cigarettes per day",0.111863649333963,0.134219787289849,0.0122341407613475,1.19985167736789,0.10936654430809,0.075288563237858,7.48504898867414e-10,2.06578243006047e-09,0.362334817053073,0.717101843025449,0.94163696485987
"125","L1","Drinks per week",0.111863649333963,0.11784670278703,0.0106727144291109,1.05348523393157,0.0954082447037645,0.577121918608652,-1.08271422235957e-09,7.88556113704994e-10,-1.37303383176181,0.169741829405471,0.493394666088027
"126","L1","Smoking cessation",0.111863649333963,0.121695348438641,0.008675334064364,1.08789002650294,0.0775527538750699,0.255333596814295,-1.13508698247628e-09,1.16565415671445e-09,-0.973776806729434,0.330167371431799,0.647128048006327
"127","L1","Smoking initiation",0.111863649333963,0.0937071930579054,0.00787752653537027,0.837691185794834,0.0704207897942995,0.0211790865250684,-1.60334869251389e-09,8.31236137928582e-10,-1.92887269856841,0.0537466678969437,0.303090749254937
"128","L1","Height",0.111863649333963,0.193769540639193,0.013835501638959,1.73219398609734,0.123681836962549,6.13217976013159e-08,1.83613976099655e-08,1.29913437278269e-08,1.413356308219,0.157550985414509,0.472652956243526
"130","L1","Intelligence",0.111863649333963,0.103986187027018,0.0079769119262833,0.929579784372782,0.0713092409712884,0.32301091661066,-4.93024221280191e-09,2.57491767925396e-09,-1.91471838207673,0.0555284280226606,0.303090749254937
"131","L1","Depression",0.111863649333963,0.114383399460216,0.01044024791981,1.02252519152786,0.0933301209282129,0.809404747172759,9.04340664163873e-10,1.21165137705043e-09,0.7463703514829,0.455443724180997,0.79604063674061
"136","L1","Type 2 Diabetes",0.111863649333963,0.117999623646473,0.0270942333708606,1.05485226299199,0.242207665601648,0.822071738211336,-5.50565933584562e-09,4.39869170661749e-09,-1.25165838005032,0.210694371885933,0.553072726200574
"137","L1","Parkinson Disease",0.111863649333963,0.162204801843856,0.0285380066600577,1.45002244079845,0.255114211184537,0.0653373705055463,-3.72186218105211e-11,2.98143239222096e-09,-0.0124834699950368,0.990039890718683,0.990039890718683
"138","L1","PTSD",0.111863649333963,0.0821568278023225,0.061770757915112,0.734437221487808,0.552196877921428,0.620906538741314,-9.38865405590915e-10,3.55639901937601e-09,-0.263993269730359,0.791785104824075,0.971181083834757
"140","L1","Schizophrenia",0.111863649333963,0.114259926882803,0.00964549754019394,1.02142141404386,0.0862254860951102,0.804014677705966,-6.50122286027839e-09,6.39008112293426e-09,-1.01739285232941,0.308966580907456,0.639691371737972
"143","L1","Education Years",0.111863649333963,0.114559905220704,0.00736567006440503,1.02410305673732,0.0658450721772467,0.714602297826666,-2.6931093323277e-10,1.6750336757592e-09,-0.160779414247124,0.872267139335863,0.97413607302658
"144","L1","Neuroticism",0.111863649333963,0.120155331057448,0.00729101142256087,1.07412311124171,0.0651776646477348,0.255297648303547,1.45159305741058e-09,1.46031814281071e-09,0.994025216050981,0.320210591294825,0.642513168470115
"145","L6a","ADHD",0.1207837267887,0.155573737645918,0.0116384239179841,1.28803558047253,0.0963575493770323,0.00292434471378779,4.91020803538263e-09,3.27050774532706e-09,1.50135954956792,0.133262590315244,0.466755129926291
"149","L6a","Alzheimer Disease",0.1207837267887,0.235979017797208,0.0341189984271906,1.95373188153096,0.282480093422508,0.000111486157479862,1.76004813302523e-09,9.75772794116721e-10,1.80374790487825,0.0712708359495618,0.350457796215354
"150","L6a","Anorexia",0.1207837267887,0.151750839995229,0.0141493354870919,1.25638481300303,0.117146041633943,0.0292883235861436,6.69062993985607e-09,5.63002230531861e-09,1.18838426866187,0.234682051328642,0.594797612850179
"151","L6a","Autism",0.1207837267887,0.182236064575652,0.0207460266928885,1.50877994429214,0.171761769937616,0.00180140104590826,1.41992426946913e-08,6.08777017658947e-09,2.33242094934769,0.0196785570827953,0.192849859411394
"152","L6a","BMI",0.1207837267887,0.16585093187407,0.00840038333374308,1.37312315395112,0.0695489662149503,1.85648651893799e-07,5.71956834085546e-09,2.93160861599358e-09,1.95099997648116,0.0510570485828868,0.303090749254937
"153","L6a","Bipolar",0.1207837267887,0.171425925420068,0.00979195946516427,1.4192799806547,0.0810701882240676,8.81757658021275e-07,4.66692187714437e-09,3.22523643903137e-09,1.44700147271869,0.14789651109706,0.472652956243526
"158","L6a","Epilepsy",0.1207837267887,0.179543979513153,0.0182998553262091,1.48649146939511,0.151509278714533,0.0003433478959988,1.66920226543115e-08,1.60645252502572e-08,1.03906106120654,0.298776338992103,0.639691371737972
"159","L6a","Age of smoking",0.1207837267887,0.15528790333792,0.0133803001976026,1.28566908363062,0.110778997745369,0.0103901959630888,1.0973007326622e-09,1.0747674019391e-09,1.02096577425258,0.307270654476354,0.639691371737972
"160","L6a","Cigarettes per day",0.1207837267887,0.192599137939481,0.0245709080471986,1.59457853355043,0.203428961007166,0.00558021379115561,5.99112893214105e-09,3.50773301888538e-09,1.70797746005333,0.0876405248756483,0.390398701718797
"161","L6a","Drinks per week",0.1207837267887,0.156640390537232,0.010584188898993,1.29686667816816,0.0876292624875623,0.000658507386404703,5.14465051253498e-10,7.55129987493194e-10,0.681293366406185,0.495685879892199,0.827319097041079
"162","L6a","Smoking cessation",0.1207837267887,0.14980407436511,0.00997167013540822,1.24026703222346,0.0825580597695312,0.00479501521901767,5.18668311835295e-10,1.24997522584499e-09,0.414942873355488,0.678183723288575,0.94163696485987
"163","L6a","Smoking initiation",0.1207837267887,0.137598771414404,0.00786782429488045,1.13921614337269,0.0651397709282848,0.0321418662585933,5.39476063453944e-11,8.23068701284245e-10,0.065544475523391,0.947740496096697,0.980816068872075
"164","L6a","Height",0.1207837267887,0.148924838935187,0.00933507473623211,1.23298761260876,0.0772875203011658,0.00255429010819826,-2.24580083536083e-08,7.95086862641274e-09,-2.82459809221384,0.00473399553232694,0.0937752316286573
"166","L6a","Intelligence",0.1207837267887,0.164693696977463,0.00894449270347819,1.36354210419074,0.0740537897056758,1.67445835321464e-06,5.92430534754069e-09,2.71458729542155e-09,2.18239632872838,0.0290802950501039,0.237489076242515
"167","L6a","Depression",0.1207837267887,0.15029818899611,0.00987222432996123,1.244357936223,0.0817347219897576,0.00311747688657186,1.65744176396772e-09,1.10808073423611e-09,1.49577707901431,0.134711756286274,0.466755129926291
"172","L6a","Type 2 Diabetes",0.1207837267887,0.159169362550819,0.0261175496043739,1.3178046975589,0.216234010149929,0.135267287610226,6.30695128935607e-10,3.98314848466759e-09,0.158340853062183,0.874188218081285,0.97413607302658
"173","L6a","Parkinson Disease",0.1207837267887,0.224270298265502,0.0457262258594349,1.85679233641997,0.378579358951465,0.0213100448121762,5.1964134387834e-09,4.73186284829358e-09,1.09817499056579,0.27212808469231,0.634965530948723
"174","L6a","PTSD",0.1207837267887,0.17385888326461,0.0629633840803977,1.43942307367912,0.521290290955721,0.408883483309237,2.52155981978245e-09,3.55684967992537e-09,0.708930668061112,0.478367502575215,0.808276125040881
"176","L6a","Schizophrenia",0.1207837267887,0.163547828485456,0.00866709812662553,1.35405515986079,0.0717571676007963,1.00574467431008e-06,7.71974892574997e-09,5.24732605966309e-09,1.47117766991701,0.141243074426988,0.471880271381074
"179","L6a","Education Years",0.1207837267887,0.155341918659437,0.00766562496132565,1.28611629057607,0.0634657098694757,9.72697995806993e-06,2.93597215445107e-09,1.76815576383622e-09,1.66047144403225,0.0968196479524507,0.414418928216076
"180","L6a","Neuroticism",0.1207837267887,0.165634977452807,0.00904213948059989,1.37133521093094,0.0748622328603776,9.73738676988753e-07,5.24920566474277e-09,1.65781895700485e-09,3.1663322720271,0.00154374345223574,0.0567325718696633
"181","L5","ADHD",0.100846160956284,0.115998831375516,0.00957889388703288,1.15025530248792,0.0949852110997588,0.114561171320823,1.83529261928627e-09,3.28907850983651e-09,0.557995990000706,0.576847122419663,0.837948671290572
"185","L5","Alzheimer Disease",0.100846160956284,0.232726181308402,0.0424409406724184,2.30773466338781,0.42084835228201,0.00044229575603547,1.83092962898801e-09,1.22978274292362e-09,1.4888236475292,0.136533813515854,0.466755129926291
"186","L5","Anorexia",0.100846160956284,0.108766824459293,0.011886283368296,1.07854204292856,0.117865501825584,0.504610214408874,-2.26233938518506e-09,5.81300975480352e-09,-0.389185547695943,0.697138893648402,0.94163696485987
"187","L5","Autism",0.100846160956284,0.104674215997865,0.0190301397160148,1.03795935318986,0.188704652071627,0.841032434848929,-4.49207736317913e-09,7.04532694620925e-09,-0.637596721554007,0.523736230347595,0.83202094599271
"188","L5","BMI",0.100846160956284,0.14238882374763,0.0109543934124353,1.41194094447834,0.108624793532636,0.000320632114983637,6.40613904372325e-09,5.09010911281685e-09,1.25854650690938,0.208194178965214,0.553072726200574
"189","L5","Bipolar",0.100846160956284,0.143396949932496,0.00896170551604353,1.42193761837555,0.0888651132682024,4.30361870512336e-06,3.20810474156431e-09,3.05266993676808e-09,1.05091765831742,0.293296409491006,0.639691371737972
"194","L5","Epilepsy",0.100846160956284,0.149807813885297,0.0163508514539525,1.48550834721648,0.162136578119622,0.0014579769004849,2.89183224305288e-09,1.71452260427527e-08,0.168666906802041,0.866058650332468,0.97413607302658
"195","L5","Age of smoking",0.100846160956284,0.125605778783837,0.0122720522978777,1.24551869493859,0.121690822749291,0.0421144412198144,6.74117064242248e-10,1.14710940593358e-09,0.587665885010868,0.556756578387138,0.835134867580708
"196","L5","Cigarettes per day",0.100846160956284,0.144502807836755,0.0260554910702376,1.43290340917783,0.258368695676303,0.101114977251723,2.29061388352178e-09,4.14610316261738e-09,0.552473923990775,0.580623695127118,0.837948671290572
"197","L5","Drinks per week",0.100846160956284,0.13173414883292,0.00940336169183605,1.30628818770826,0.0932446173723197,0.00114458652037964,1.13506845388951e-10,8.13109671979833e-10,0.139595984773584,0.888979213244419,0.97413607302658
"198","L5","Smoking cessation",0.100846160956284,0.131948178083948,0.0101805130350584,1.30841052185563,0.100950923054687,0.00306012596595976,1.69034413389357e-09,1.48772735150469e-09,1.13619214715919,0.255876156354095,0.616619589902492
"199","L5","Smoking initiation",0.100846160956284,0.114920284581823,0.0065928830764996,1.13956033122213,0.065375647560422,0.0347669478922232,5.38129073244112e-10,8.45718986585104e-10,0.636297732201807,0.524582382794259,0.83202094599271
"200","L5","Height",0.100846160956284,0.135777504863287,0.00890280718472329,1.34638248571649,0.0882810718851519,9.6343977214431e-05,-2.9732097350509e-08,8.73426858297992e-09,-3.40407408680408,0.000663887441999848,0.0325304846579926
"202","L5","Intelligence",0.100846160956284,0.118821697308799,0.00772382630423341,1.17824710610757,0.0765901867854111,0.0207050449180926,-1.52273086602442e-09,2.76211494897222e-09,-0.551291634908612,0.581433771915907,0.837948671290572
"203","L5","Depression",0.100846160956284,0.105764910353184,0.00755258644441708,1.04877478081721,0.0748921562585916,0.514264983364373,-2.05201205095945e-10,9.81198191879691e-10,-0.209133289068582,0.834344188316962,0.97413607302658
"208","L5","Type 2 Diabetes",0.100846160956284,0.127117796670154,0.0269135041771903,1.26051200625534,0.26687683419954,0.330508773491061,-3.03041001186897e-09,4.82142330673451e-09,-0.628530170258256,0.529656688825448,0.83202094599271
"209","L5","Parkinson Disease",0.100846160956284,0.209552145504766,0.0449792047858086,2.077938748661,0.446018017535708,0.0185676760364007,6.06479991211099e-09,5.76123532366996e-09,1.05269088509436,0.292482687517347,0.639691371737972
"210","L5","PTSD",0.100846160956284,0.117122897978485,0.0496769805010849,1.16140165245614,0.49260160257979,0.742471537820341,4.78559567597001e-10,3.30637414091110e-09,0.144738480039385,0.884917356364276,0.97413607302658
"212","L5","Schizophrenia",0.100846160956284,0.130510952850116,0.0068244191647059,1.29415886150284,0.0676715811488773,1.18932359254658e-05,2.4470716712129e-09,4.87849933877326e-09,0.501603362280711,0.615946553823535,0.879069353515143
