Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to10,Feature log2 fold change topic 3to10
ENSG00000116285,ERRFI1,89,2.20770,26,-0.0200,18,-1.6399
ENSG00000162426,SLC45A1,89,2.12475,3,-3.2576,22,-1.0295
ENSG00000142599,RERE,89,-0.2626,126,0.29088,105,-0.0396
ENSG00000074800,ENO1,89,-3.1069,381,-0.9583,823,1.80371
ENSG00000171612,SLC25A33,89,0.68136,29,-1.1137,59,-0.0006
ENSG00000171603,CLSTN1,89,-2.4268,91,-2.4012,532,2.55353
ENSG00000178585,CTNNBIP1,89,1.56512,25,-0.5554,30,-0.8973
ENSG00000162441,LZIC,89,0.41353,150,1.31276,57,-1.0765
ENSG00000162444,RBP7,89,2.55588,123,3.40974,1,-5.8857
ENSG00000130939,UBE4B,89,1.39503,50,0.39565,32,-1.1301
ENSG00000054523,KIF1B,89,-1.9807,474,0.60346,339,0.26909
ENSG00000142657,PGD,89,0.75847,46,-0.3026,53,-0.3438
ENSG00000175279,CENPS,89,2.50223,6,-1.8442,16,-1.5126
ENSG00000241563,CORT,89,-1.5227,0,-8.9404,290,2.68359
ENSG00000160049,DFFA,89,1.05269,81,0.88810,38,-1.1566
ENSG00000142655,PEX14,89,2.47298,7,-1.8112,17,-1.4881
ENSG00000120948,TARDBP,89,0.53622,100,0.73067,57,-0.7392
ENSG00000116649,SRM,89,0.27584,30,-1.4104,79,0.40638
ENSG00000171824,EXOSC10,89,1.55592,48,0.45368,28,-1.2834
ENSG00000198793,MTOR,89,1.17186,23,-0.9947,41,-0.4382
ENSG00000116661,FBXO2,89,-1.3226,113,-0.9625,238,1.22739
ENSG00000132879,FBXO44,89,0.34394,17,-2.1524,77,0.52551
ENSG00000116670,MAD2L2,89,2.31806,24,-0.0156,17,-1.7428
ENSG00000011021,CLCN6,89,0.97650,41,-0.3133,46,-0.5021
ENSG00000116685,KIAA2013,89,1.80763,39,0.31687,24,-1.4247
ENSG00000083444,PLOD1,89,2.30486,30,0.27534,16,-1.8438
ENSG00000116688,MFN2,89,0.05428,59,-0.5945,89,0.26743
ENSG00000116691,MIIP,89,2.57529,7,-1.6422,15,-1.6096
ENSG00000048707,VPS13D,89,0.63677,42,-0.5803,59,-0.1442
ENSG00000162496,DHRS3,89,1.80008,26,-0.3117,25,-1.1771
ENSG00000116731,PRDM2,89,-0.5730,94,-0.4903,138,0.58564
ENSG00000189337,KAZN,89,0.96066,81,0.79501,41,-1.0393
ENSG00000142634,EFHD2,89,0.15790,10,-3.0821,89,0.83069
ENSG00000116138,DNAJC16,89,1.73479,20,-0.7637,27,-0.9874
ENSG00000197312,DDI2,89,1.73395,22,-0.6327,27,-1.0219
ENSG00000116786,PLEKHM2,89,0.43534,29,-1.3148,71,0.25331
ENSG00000065526,SPEN,89,-0.3274,238,1.30962,97,-0.7589
ENSG00000116809,ZBTB17,89,2.70994,25,0.28878,12,-2.2340
ENSG00000185519,FAM131C,89,2.79258,28,0.54089,10,-2.4310
ENSG00000037637,FBXO42,89,2.56158,10,-1.2257,15,-1.6606
ENSG00000055070,SZRD1,89,1.90847,51,0.87126,20,-1.7876
ENSG00000157191,NECAP2,89,2.42076,33,0.53244,14,-2.0662
ENSG00000219481,NBPF1,89,2.27291,41,0.78693,15,-2.0591
ENSG00000159363,ATP13A2,89,0.17476,14,-2.6434,87,0.75639
ENSG00000117118,SDHB,89,-0.3901,77,-0.6113,122,0.54875
ENSG00000117115,PADI2,89,0.66315,294,3.11287,27,-2.8284
ENSG00000179051,RCC2,89,2.62225,24,0.13255,13,-2.0854
ENSG00000117154,IGSF21,89,0.74562,13,-2.1908,58,0.17981
ENSG00000159423,ALDH4A1,89,2.10710,18,-0.6284,21,-1.3593
ENSG00000127481,UBR4,89,1.75651,30,-0.1258,26,-1.2034
ENSG00000127463,EMC1,89,1.68859,24,-0.5060,28,-1.0190
ENSG00000053372,MRTO4,89,1.23782,16,-1.5231,40,-0.3751
ENSG00000053371,AKR7A2,89,1.11640,47,0.02961,40,-0.7499
ENSG00000077549,CAPZB,89,-1.2681,144,-0.5386,225,0.94188
ENSG00000173436,MICOS10,89,-2.2714,208,-1.0107,462,1.62959
ENSG00000158747,NBL1,89,-0.4009,24,-2.3426,130,1.18512
ENSG00000169914,OTUD3,89,2.47130,3,-3.0285,17,-1.3830
ENSG00000162545,CAMK2N1,1887,0.34528,663,-1.2881,1588,0.31625
ENSG00000090432,MUL1,89,2.22677,14,-0.9644,19,-1.3910
ENSG00000158828,PINK1,89,-2.1202,124,-1.6325,423,1.98207
ENSG00000244038,DDOST,89,1.33577,17,-1.3238,37,-0.5024
ENSG00000117245,KIF17,89,2.46192,1,-4.1767,18,-1.3292
ENSG00000189410,SH2D5,89,1.73217,0,-6.2651,30,-0.5728
ENSG00000127483,HP1BP3,89,-1.5146,428,0.96616,235,-0.1383
ENSG00000075151,EIF4G3,89,-1.4880,235,-0.0001,254,0.64193
ENSG00000117298,ECE1,89,2.39874,25,0.05364,16,-1.8432
ENSG00000076864,RAP1GAP,89,-0.0203,13,-2.8773,100,0.96348
ENSG00000090686,USP48,89,0.19490,139,0.93708,70,-0.6959
ENSG00000070831,CDC42,89,-1.1863,253,0.44714,198,0.20623
ENSG00000173372,C1QA,89,0.91129,62,0.29761,45,-0.7292
ENSG00000159189,C1QC,89,1.57442,48,0.49287,27,-1.3172
ENSG00000173369,C1QB,89,0.82281,106,1.11371,43,-1.1579
ENSG00000004487,KDM1A,89,0.74166,35,-0.7346,55,-0.1679
ENSG00000169641,LUZP1,89,-0.2192,20,-2.4419,115,1.05855
ENSG00000125944,HNRNPR,89,-0.7921,237,0.77202,145,-0.1721
ENSG00000117318,ID3,89,1.94568,71,1.49479,17,-2.2208
ENSG00000142676,RPL11,89,-2.5151,785,0.84750,479,0.13272
ENSG00000011007,ELOA,89,1.59652,37,0.08534,28,-1.1508
ENSG00000057757,PITHD1,89,-0.7353,97,-0.6083,156,0.73615
ENSG00000011009,LYPLA2,89,1.97725,10,-1.6617,24,-1.0319
ENSG00000117305,HMGCL,89,2.18508,21,-0.3795,19,-1.5008
ENSG00000189266,PNRC2,89,0.18031,87,0.13412,78,-0.1782
ENSG00000188529,SRSF10,89,0.30209,88,0.28265,70,-0.3334
ENSG00000001461,NIPAL3,89,-0.0155,266,1.90056,68,-1.3682
ENSG00000133226,SRRM1,89,-0.9429,266,0.80079,161,-0.1470
ENSG00000169504,CLIC4,89,0.71839,328,3.54662,20,-3.3587
ENSG00000117614,SYF2,89,-0.7116,206,0.62178,139,-0.0846
ENSG00000117616,RSRP1,89,0.75057,101,0.96932,47,-1.0184
ENSG00000183726,TMEM50A,89,0.13694,139,0.87770,74,-0.6260
ENSG00000204178,MACO1,89,0.89740,80,0.70059,44,-0.9418
ENSG00000117643,MAN1C1,89,1.71974,9,-1.9746,29,-0.7459
ENSG00000162430,SELENON,89,2.10465,25,-0.1341,20,-1.5064
ENSG00000117640,MTFR1L,89,0.75478,35,-0.7460,55,-0.1741
ENSG00000117632,STMN1,1887,0.17733,1619,-0.0685,1675,-0.0660
ENSG00000158008,EXTL1,89,2.17373,0,-5.6071,22,-1.0185
ENSG00000142684,ZNF593,89,0.57511,27,-1.3008,64,0.13760
ENSG00000142669,SH3BGRL3,89,-1.3947,172,-0.3923,244,0.89385
ENSG00000158062,UBXN11,89,2.07115,1,-4.7650,23,-0.9281
ENSG00000117682,DHDDS,89,2.15038,11,-1.3432,21,-1.2462
ENSG00000198830,HMGN2,89,-0.9952,394,1.44193,152,-0.6707
ENSG00000117713,ARID1A,89,0.58473,78,0.36183,57,-0.5487
ENSG00000204160,ZDHHC18,89,2.60563,13,-0.7912,14,-1.7905
ENSG00000142751,GPN2,89,2.74568,13,-0.6585,13,-1.9582
ENSG00000090273,NUDC,89,-1.5147,171,-0.5307,267,1.03340
ENSG00000253368,TRNP1,89,0.95976,0,-7.3485,51,0.20344
ENSG00000142784,WDTC1,89,2.58237,17,-0.3961,14,-1.8696
ENSG00000186501,TMEM222,89,1.29946,34,-0.3022,36,-0.7597
ENSG00000158195,WASF2,89,0.75632,170,1.95015,38,-1.7594
ENSG00000126705,AHDC1,89,1.58351,8,-2.1624,32,-0.5944
ENSG00000126709,IFI6,89,-0.1688,64,-0.6827,105,0.45009
ENSG00000009780,FAM76A,89,2.17886,35,0.46743,17,-1.8143
ENSG00000117758,STX12,89,-0.3412,105,-0.0936,114,0.23759
ENSG00000117751,PPP1R8,89,1.71966,40,0.31055,25,-1.3487
ENSG00000117748,RPA2,89,0.59627,37,-0.8025,62,-0.0332
ENSG00000126698,DNAJC8,89,-1.7470,335,0.28909,297,0.48473
ENSG00000130770,ATP5IF1,89,-3.0852,169,-2.1520,836,2.68932
ENSG00000204138,PHACTR4,89,2.03554,53,1.05218,17,-2.0013
ENSG00000180098,TRNAU1AP,89,2.29196,23,-0.1375,17,-1.6762
ENSG00000120656,TAF12,89,2.33591,24,-0.0262,16,-1.7555
ENSG00000198492,YTHDF2,89,-0.0903,68,-0.5273,99,0.32807
ENSG00000116350,SRSF4,89,0.19452,112,0.56168,74,-0.4433
ENSG00000116353,MECR,89,1.46700,8,-2.2439,35,-0.4752
ENSG00000162511,LAPTM5,89,1.30371,70,0.87273,32,-1.3200
ENSG00000162512,SDC3,89,-0.1139,93,-0.0425,97,0.08732
ENSG00000134644,PUM1,988,3.17836,76,-1.4668,113,-2.2319
ENSG00000060688,SNRNP40,89,2.41273,36,0.65844,14,-2.1208
ENSG00000121766,ZCCHC17,89,-0.8778,120,-0.4273,170,0.70037
ENSG00000121769,FABP3,89,-0.7543,11,-3.7621,169,1.73354
ENSG00000162517,PEF1,89,0.40276,44,-0.6994,70,0.07211
ENSG00000084636,COL16A1,89,1.34272,38,-0.1063,35,-0.8686
ENSG00000121753,ADGRB2,89,-0.4990,18,-2.8788,140,1.37757
ENSG00000184007,PTP4A2,89,-1.7008,1056,2.51511,196,-1.5431
ENSG00000121774,KHDRBS1,89,-0.6161,184,0.53770,131,-0.0577
ENSG00000025800,KPNA6,89,0.21576,61,-0.3974,79,0.07247
ENSG00000084652,TXLNA,89,2.30012,28,0.19090,16,-1.8048
ENSG00000160050,CCDC28B,89,2.03882,13,-1.1522,22,-1.1765
ENSG00000084623,EIF3I,89,-0.3605,102,-0.1601,117,0.28667
ENSG00000116478,HDAC1,89,2.75585,30,0.58837,11,-2.4177
ENSG00000175130,MARCKSL1,89,-1.6455,1148,2.81237,172,-1.8420
ENSG00000160058,BSDC1,89,0.92906,51,-0.0049,46,-0.5964
ENSG00000176261,ZBTB8OS,89,0.91804,38,-0.4756,48,-0.3958
ENSG00000162521,RBBP4,89,-0.2699,138,0.43283,104,-0.1299
ENSG00000134684,YARS,89,-0.2394,36,-1.6254,114,0.86381
ENSG00000116497,S100PBP,89,2.77080,25,0.34689,11,-2.3192
ENSG00000160097,FNDC5,89,2.27539,1,-4.6392,20,-1.1335
ENSG00000121905,HPCA,89,-1.0047,2,-6.2716,202,2.13351
ENSG00000121900,TMEM54,89,1.16977,24,-0.9589,41,-0.4460
ENSG00000116514,RNF19B,89,2.34131,8,-1.5956,18,-1.3891
ENSG00000004455,AK2,89,1.26245,82,1.11814,31,-1.4437
ENSG00000142920,AZIN2,89,2.23049,28,0.14572,17,-1.7232
ENSG00000160094,ZNF362,89,2.78186,15,-0.4113,12,-2.0592
ENSG00000134686,PHC2,89,1.30197,59,0.58695,33,-1.1578
ENSG00000163866,SMIM12,89,0.86811,21,-1.3703,52,-0.0869
ENSG00000116544,DLGAP3,89,2.00155,0,-6.5753,25,-0.8395
ENSG00000163867,ZMYM6,89,2.03437,19,-0.5815,22,-1.3053
ENSG00000116560,SFPQ,89,-1.3456,341,0.76979,214,-0.0104
ENSG00000146463,ZMYM4,89,0.37886,63,-0.1764,69,-0.1381
ENSG00000142687,KIAA0319L,89,0.83899,37,-0.5701,51,-0.3006
ENSG00000020129,NCDN,89,-2.0817,28,-3.7833,424,2.84690
ENSG00000126067,PSMB2,89,-0.1681,87,-0.2148,102,0.21359
ENSG00000142686,C1orf216,89,0.40092,9,-3.0130,75,0.60085
ENSG00000092847,AGO1,89,1.56102,33,-0.1247,30,-1.0391
ENSG00000126070,AGO3,89,1.54474,90,1.56550,23,-1.9554
ENSG00000116863,ADPRHL2,89,2.39533,16,-0.5712,17,-1.6432
ENSG00000054116,TRAPPC3,89,0.94663,21,-1.3398,49,-0.1608
ENSG00000116871,MAP7D1,89,-0.8196,219,0.60374,151,-0.0329
ENSG00000054118,THRAP3,89,-0.5508,173,0.50615,126,-0.0605
ENSG00000181817,LSM10,89,0.93067,23,-1.2264,50,-0.1749
ENSG00000116885,OSCP1,89,1.98738,5,-2.4352,24,-0.9518
ENSG00000116898,MRPS15,89,0.29485,45,-0.7691,76,0.17630
ENSG00000163873,GRIK3,89,2.56573,2,-3.0688,16,-1.4741
ENSG00000163875,MEAF6,89,-0.2835,44,-1.3677,117,0.80833
ENSG00000163877,SNIP1,89,2.63610,19,-0.2168,13,-1.9757
ENSG00000134697,GNL2,89,1.62936,39,0.20403,27,-1.2277
ENSG00000116922,C1orf109,89,2.08356,9,-1.5941,22,-1.1426
ENSG00000185090,MANEAL,89,2.08548,2,-3.8028,23,-0.9675
ENSG00000196449,YRDC,89,2.72402,9,-1.1956,14,-1.8243
ENSG00000197982,C1orf122,89,-1.4942,391,0.83371,235,-0.0290
ENSG00000188786,MTF1,89,2.83324,32,0.76014,10,-2.5867
ENSG00000183431,SF3A3,89,0.78155,47,-0.2613,52,-0.3778
ENSG00000183520,UTP11,89,0.75845,60,0.09283,52,-0.5220
ENSG00000116954,RRAGC,89,0.91701,47,-0.1510,47,-0.5236
ENSG00000174574,AKIRIN1,89,-0.0118,81,-0.1601,91,0.09463
ENSG00000168653,NDUFS5,89,-3.5030,322,-1.6217,1105,2.42260
ENSG00000127603,MACF1,89,-1.4923,348,0.63738,240,0.13585
ENSG00000090621,PABPC4,89,0.61173,103,0.85255,53,-0.8608
ENSG00000116983,HPCAL4,89,-1.4266,17,-3.8443,269,2.32994
ENSG00000084072,PPIE,89,1.28075,37,-0.1860,36,-0.7882
ENSG00000168389,MFSD2A,89,2.58226,16,-0.4726,14,-1.8479
ENSG00000131236,CAP1,89,-1.2413,226,0.20218,210,0.41143
ENSG00000131238,PPT1,89,-0.7418,105,-0.4999,155,0.67791
ENSG00000117000,RLF,89,1.66253,38,0.17969,27,-1.2445
ENSG00000259943,AL050341.2,89,2.50613,15,-0.5980,15,-1.7416
ENSG00000084073,ZMPSTE24,89,1.19112,50,0.20524,37,-0.8853
ENSG00000049089,COL9A2,89,2.25182,84,2.12016,10,-3.0333
ENSG00000084070,SMAP2,89,-0.3367,42,-1.4845,122,0.88738
ENSG00000117016,RIMS3,89,0.37636,1,-5.6424,77,0.76470
ENSG00000066136,NFYC,89,1.94245,18,-0.7789,24,-1.1704
ENSG00000127124,HIVEP3,89,2.52733,10,-1.1791,16,-1.6358
ENSG00000198815,FOXJ3,89,1.31499,20,-1.1311,38,-0.5271
ENSG00000177181,RIMKLA,89,1.65525,2,-4.1386,31,-0.5320
ENSG00000127125,PPCS,89,0.35995,54,-0.4285,71,-0.0095
ENSG00000186409,CCDC30,988,4.62110,26,-2.4829,41,-3.5980
ENSG00000171960,PPIH,89,2.20639,9,-1.5778,20,-1.2621
ENSG00000065978,YBX1,89,-0.8775,424,1.72890,132,-0.9534
ENSG00000164008,C1orf50,89,1.82215,22,-0.5541,25,-1.1222
ENSG00000177868,SVBP,89,0.80973,46,-0.2683,51,-0.3955
ENSG00000117394,SLC2A1,89,0.74896,49,-0.2397,54,-0.3634
ENSG00000117395,EBNA1BP2,89,-0.3806,63,-0.9187,123,0.69030
ENSG00000179178,TMEM125,89,2.42506,130,3.40764,2,-5.4249
ENSG00000066322,ELOVL1,89,1.21941,269,3.84760,9,-4.1961
ENSG00000159479,MED8,89,1.71837,22,-0.6381,27,-1.0067
ENSG00000178922,HYI,89,2.18723,32,0.30413,18,-1.7491
ENSG00000142949,PTPRF,89,0.09472,78,-0.1151,84,0.00806
ENSG00000066135,KDM4A,89,2.51095,15,-0.6319,15,-1.7376
ENSG00000126091,ST3GAL3,89,2.04250,8,-1.7793,23,-1.0773
ENSG00000117408,IPO13,89,0.85646,135,1.59937,38,-1.5305
ENSG00000117410,ATP6V0B,89,-2.0386,190,-0.9139,391,1.48447
ENSG00000117411,B4GALT2,89,1.00920,20,-1.3792,47,-0.2052
ENSG00000178028,DMAP1,89,0.93420,34,-0.6183,48,-0.3577
ENSG00000117419,ERI3,89,-0.5618,71,-0.9087,140,0.79584
ENSG00000187147,RNF220,89,0.14509,98,0.30044,79,-0.2550
ENSG00000142937,RPS8,89,-4.0628,2280,0.85760,1404,0.24505
ENSG00000070785,EIF2B3,89,1.40788,29,-0.4515,34,-0.7970
ENSG00000126088,UROD,89,0.18876,40,-1.0568,83,0.35922
ENSG00000117450,PRDX1,89,-2.1430,478,0.43672,386,0.44372
ENSG00000117448,AKR1A1,89,0.62406,56,-0.1363,58,-0.3213
ENSG00000132780,NASP,89,0.63797,137,1.39531,47,-1.2543
ENSG00000159592,GPBP1L1,89,1.54810,51,0.54826,28,-1.3243
ENSG00000159596,TMEM69,89,2.72023,7,-1.6782,14,-1.7469
ENSG00000086015,MAST2,89,2.19955,13,-1.0907,20,-1.3394
ENSG00000117461,PIK3R3,89,1.89911,5,-2.5692,26,-0.8549
ENSG00000085998,POMGNT1,89,1.13535,53,0.25344,39,-0.8668
ENSG00000132128,LRRC41,89,1.65183,31,-0.1546,28,-1.1040
ENSG00000173660,UQCRH,89,-2.7773,152,-1.9961,674,2.47454
ENSG00000117481,NSUN4,89,3.00303,18,-0.0491,10,-2.3953
ENSG00000117480,FAAH,89,1.76847,62,1.09772,21,-1.8076
ENSG00000079277,MKNK1,89,2.37664,10,-1.3534,18,-1.4604
ENSG00000123472,ATPAF1,89,-0.5629,87,-0.5981,138,0.63896
ENSG00000159658,EFCAB14,89,0.13438,223,1.73498,64,-1.2857
ENSG00000186377,CYP4X1,89,2.72994,0,-9.8135,15,-1.5607
ENSG00000162368,CMPK1,89,-0.4916,117,-0.0727,127,0.30001
ENSG00000132122,SPATA6,89,2.78024,42,1.21571,9,-2.8176
ENSG00000162373,BEND5,89,1.11467,9,-2.3354,45,-0.1357
ENSG00000162374,ELAVL4,89,-0.7578,4,-5.1537,170,1.85192
ENSG00000185104,FAF1,89,0.94655,44,-0.2058,46,-0.5226
ENSG00000123091,RNF11,89,-1.7213,118,-1.3103,318,1.61455
ENSG00000085832,EPS15,89,-0.9702,222,0.46347,170,0.12476
ENSG00000117859,OSBPL9,89,1.90952,51,0.85342,20,-1.7784
ENSG00000078618,NRDC,89,-0.5960,123,-0.0931,137,0.36235
ENSG00000169213,RAB3B,89,-0.4359,8,-3.8841,135,1.45877
ENSG00000117862,TXNDC12,89,1.13800,38,-0.2640,41,-0.6458
ENSG00000134717,BTF3L4,89,0.21441,68,-0.2289,78,-0.0071
ENSG00000157077,ZFYVE9,89,1.01790,22,-1.2363,47,-0.2462
ENSG00000134748,PRPF38A,89,0.65201,90,0.66730,53,-0.7682
ENSG00000134744,TUT4,988,3.77997,146,-0.1743,62,-3.1800
ENSG00000162377,COA7,89,1.73819,11,-1.5738,28,-0.8214
ENSG00000162378,ZYG11B,89,-0.4874,55,-1.2267,134,0.89155
ENSG00000116171,SCP2,89,-0.2820,140,0.44069,105,-0.1296
ENSG00000162384,CZIB,89,0.56489,61,-0.0630,60,-0.3155
ENSG00000162385,MAGOH,89,1.03793,27,-0.8892,45,-0.3556
ENSG00000157193,LRP8,89,1.21796,9,-2.2569,42,-0.2412
ENSG00000058799,YIPF1,89,2.19997,13,-1.0592,20,-1.3461
ENSG00000081870,HSPB11,89,0.83837,29,-0.9496,52,-0.1752
ENSG00000116209,TMEM59,89,-1.4722,434,1.04049,226,-0.2118
ENSG00000116221,MRPL37,89,0.36943,24,-1.6540,75,0.39638
ENSG00000157216,SSBP3,89,-1.3584,63,-1.8726,251,1.71014
ENSG00000243725,TTC4,89,2.34812,14,-0.8627,18,-1.5278
ENSG00000116133,DHCR24,89,-0.4805,227,1.04632,112,-0.4940
ENSG00000162402,USP24,89,1.59656,29,-0.3236,29,-0.9981
ENSG00000162407,PLPP3,89,-1.9058,198,-0.7100,354,1.29611
ENSG00000162409,PRKAA2,89,0.92937,13,-2.0838,51,-0.0017
ENSG00000173406,DAB1,89,2.35567,2,-3.1838,19,-1.2606
ENSG00000162601,MYSM1,89,1.18990,51,0.24399,37,-0.9026
ENSG00000177606,JUN,89,0.06180,61,-0.5327,89,0.23458
ENSG00000134709,HOOK1,89,1.08854,0,-6.0023,47,0.06528
ENSG00000134716,CYP2J2,89,1.73903,52,0.76660,23,-1.5906
ENSG00000162599,NFIA,89,-1.1495,431,1.41972,170,-0.6147
ENSG00000162604,TM2D1,89,0.24977,74,-0.0590,75,-0.1151
ENSG00000162607,USP1,89,0.66036,138,1.43264,46,-1.2943
ENSG00000116641,DOCK7,89,0.89909,37,-0.5461,49,-0.3556
ENSG00000125703,ATG4C,89,1.40040,141,2.32798,20,-2.4947
ENSG00000142856,ITGB3BP,89,2.00788,25,-0.1924,21,-1.3998
ENSG00000203965,EFCAB7,89,2.58858,6,-1.9981,16,-1.5796
ENSG00000079739,PGM1,89,0.65914,25,-1.3230,60,0.07519
ENSG00000158966,CACHD1,89,1.93330,4,-2.9779,25,-0.8580
ENSG00000162434,JAK1,89,0.03988,89,0.03498,87,-0.0421
ENSG00000162433,AK4,89,0.12666,29,-1.6069,88,0.57884
ENSG00000116675,DNAJC6,89,-1.6282,295,0.21050,275,0.51822
ENSG00000213625,LEPROT,89,1.00598,51,0.06049,43,-0.6820
ENSG00000184588,PDE4B,89,0.78432,150,1.72697,39,-1.5906
ENSG00000118473,SGIP1,89,-0.4921,37,-1.8101,137,1.10808
ENSG00000198160,MIER1,89,0.49250,133,1.17218,55,-1.0136
ENSG00000142864,SERBP1,89,-1.4998,405,0.88995,235,-0.0758
ENSG00000116717,GADD45A,89,0.65434,36,-0.8000,59,-0.0783
ENSG00000172380,GNG12,89,1.51956,48,0.44198,29,-1.2491
ENSG00000116729,WLS,89,-0.2168,38,-1.5059,112,0.80857
ENSG00000033122,LRRC7,89,0.63573,30,-1.0791,61,0.02552
ENSG00000066557,LRRC40,89,1.73651,23,-0.5291,27,-1.0539
ENSG00000116754,SRSF11,89,-0.8759,335,1.28572,143,-0.5668
ENSG00000118454,ANKRD13C,89,1.21251,31,-0.5305,39,-0.6100
ENSG00000132485,ZRANB2,89,-0.9856,257,0.68999,168,-0.0458
ENSG00000172260,NEGR1,89,-1.5094,35,-2.8918,283,2.17921
ENSG00000178965,ERICH3,89,0.06058,3,-4.6768,96,1.04349
ENSG00000116791,CRYZ,89,1.88384,10,-1.6447,26,-0.9463
ENSG00000162623,TYW3,89,0.97898,57,0.22754,44,-0.7415
ENSG00000117054,ACADM,89,0.45605,74,0.15636,64,-0.3563
ENSG00000137955,RABGGTB,89,0.90689,49,-0.0945,47,-0.5405
ENSG00000184005,ST6GALNAC3,89,2.95446,35,1.01862,8,-2.8708
ENSG00000117069,ST6GALNAC5,89,1.22916,0,-10.857,43,-0.0597
ENSG00000142892,PIGK,89,1.29574,52,0.36932,34,-1.0419
ENSG00000154027,AK5,89,-1.6405,224,-0.2375,287,0.86712
ENSG00000036549,AC118549.1,89,1.43311,76,1.14501,27,-1.5818
