"","cell","trait","Prop._SNPs","Prop._h2","Prop._h2_std_error","Enrichment","Enrichment_std_error","Enrichment_p","Coefficient","Coefficient_std_error","Coefficient_z.score","p_zcore","FDR"
"19","VLMC","Smoking initiation",0.10569823754072,0.0776089295897514,0.00712372641499907,0.734249987468834,0.0673968325371053,9.55258546132125e-05,-3.08134459789871e-09,8.57488269305432e-10,-3.59345393773679,0.000326323358271011,0.0144670022166815
"20","VLMC","Height",0.10569823754072,0.20673835215766,0.0139685906466195,1.95592998490647,0.132155379045352,3.5426733162696e-11,2.97804355359533e-08,1.38303650393141e-08,2.15326460663184,0.031297888713889,0.244859952879249
"22","VLMC","Intelligence",0.10569823754072,0.0924892234487359,0.00690030550955762,0.875030895506699,0.0652830706557363,0.056988771404821,-8.52394798102461e-09,2.27374895036652e-09,-3.74885185967895,0.00017764597437051,0.0118134572956389
"23","VLMC","Depression",0.10569823754072,0.0881940643492542,0.00745751795809833,0.834394843294125,0.0705547995086044,0.0186957018292054,-1.55294572965512e-09,9.48164401026427e-10,-1.63784437379636,0.101454162305917,0.404013759512312
"28","VLMC","Type 2 Diabetes",0.10569823754072,0.160922573670558,0.0295801797812378,1.52247168367933,0.27985499540465,0.0607133623221321,1.08184103165338e-09,5.02191001856308e-09,0.215424216613687,0.829436591077115,0.955512711273267
"29","VLMC","Parkinson Disease",0.10569823754072,0.145115541563467,0.0300044020303466,1.37292300174411,0.283868517852888,0.185725519113778,-1.73538550955675e-09,3.68931775956652e-09,-0.470381144334026,0.638082733143293,0.89331582640061
"30","VLMC","PTSD",0.10569823754072,0.0906786089381802,0.0598224270243148,0.857900860487353,0.565973742005569,0.799352404274196,4.72844014296319e-10,3.67514261636812e-09,0.12866004497088,0.897626652061669,0.961277273403064
"32","VLMC","Schizophrenia",0.10569823754072,0.10053696412982,0.00783549074274025,0.951169730631395,0.0741307605977977,0.509861332544375,-1.53034974089466e-08,5.78341725440758e-09,-2.64609948336058,0.00814258658395014,0.112030760241245
"35","VLMC","Education Years",0.10569823754072,0.0971529614573989,0.00584357420027689,0.919154034332608,0.0552854459661702,0.143492179118899,-4.22468033902768e-09,1.43867984898514e-09,-2.93649788867747,0.00331941079869858,0.063068805175273
"36","VLMC","Neuroticism",0.10569823754072,0.0992546443393016,0.00767876300411933,0.939037836851954,0.0726479758109601,0.402862166259407,-1.64479884742598e-09,1.66764466344457e-09,-0.986300549200086,0.323985650353906,0.669794168348231
"37","L6_IT","ADHD",0.113103173392959,0.130083596697536,0.0100774155052469,1.15013215628867,0.0890993170477583,0.0912427038994017,2.17408365303479e-09,3.04813726599315e-09,0.713249917347941,0.475691122477055,0.76851731991878
"41","L6_IT","Alzheimer Disease",0.113103173392959,0.165759659723629,0.0195654161565553,1.46556152892123,0.172987331562999,0.0106192383746275,2.16634641771621e-10,9.38749804400858e-10,0.230769306961278,0.817494027168296,0.955512711273267
"42","L6_IT","Anorexia",0.113103173392959,0.130168762621594,0.0144438969075113,1.15088514952046,0.127705496443749,0.240495637820921,4.90523788928834e-09,6.10080201001533e-09,0.804031647189286,0.421378698122606,0.731000437177912
"43","L6_IT","Autism",0.113103173392959,0.116006266091934,0.0201316051522818,1.02566765026909,0.177993283020784,0.885598085727802,-2.42308520309653e-09,6.51227464576654e-09,-0.372079701010724,0.709833509321807,0.911276332773799
"44","L6_IT","BMI",0.113103173392959,0.144732581228612,0.00656556905397884,1.2796509318599,0.0580493796683121,1.89519079026034e-06,4.8528361225911e-09,2.39897650031926e-09,2.02287772387319,0.0430857557463787,0.277277686174276
"45","L6_IT","Bipolar",0.113103173392959,0.134815417329017,0.009542820248417,1.19196847696414,0.0843727011554482,0.0266177699247295,1.83069880108078e-10,3.15877196698488e-09,0.0579560291219194,0.953783653296562,0.97548378712935
"50","L6_IT","Epilepsy",0.113103173392959,0.154017934761682,0.0157520354086578,1.36174724493866,0.139271383252261,0.00545648171792812,1.98905638456818e-08,1.47360875687798e-08,1.34978594235707,0.177084655350244,0.501111897054947
"51","L6_IT","Age of smoking",0.113103173392959,0.155093070378195,0.0120193550158245,1.3712530402604,0.106268945912464,0.000655486617349964,2.5057822666668e-09,1.01400914916963e-09,2.4711633703885,0.0134674278493385,0.157285174562372
"52","L6_IT","Cigarettes per day",0.113103173392959,0.143536024067013,0.0121737317713889,1.26907158978042,0.107633865666113,0.0126457493895504,2.07473691990593e-09,1.66706154393743e-09,1.24454728588221,0.213298207528669,0.535257766062508
"53","L6_IT","Drinks per week",0.113103173392959,0.145758375289961,0.00940118680068048,1.28872047456658,0.08312045116557,0.000684607249855947,1.31230845055813e-09,7.18589951583463e-10,1.82622711000393,0.0678160593745483,0.380192863980213
"54","L6_IT","Smoking cessation",0.113103173392959,0.132736762141997,0.0107715217589941,1.17359007851021,0.0952362470111261,0.0733438689330266,4.66669966393628e-10,1.3526100704754e-09,0.345014410716021,0.730083536987042,0.927717615470795
"55","L6_IT","Smoking initiation",0.113103173392959,0.120635273714367,0.00747123116145702,1.06659495127727,0.0660567775185175,0.314080658764801,-4.46580706568519e-11,8.08032384537919e-10,-0.0552676743053931,0.955925214956331,0.97548378712935
"56","L6_IT","Height",0.113103173392959,0.130328831835538,0.00939075617294969,1.15230039905892,0.0830282289279627,0.0669824634898832,-1.48232830833272e-08,8.8322403771445e-09,-1.67831517829677,0.0932855864957737,0.404013759512312
"58","L6_IT","Intelligence",0.113103173392959,0.140705171576273,0.0076556850419576,1.2440426502218,0.0676876237182057,0.000408350721215002,4.16238193077153e-09,2.39960224204833e-09,1.73461328624967,0.0828093245729241,0.393344291721389
"59","L6_IT","Depression",0.113103173392959,0.118533091582438,0.00938125698971043,1.04800853969511,0.0829442420427649,0.562617997172591,-2.81355951809756e-10,1.07158909492651e-09,-0.262559551176706,0.79289007991192,0.955512711273267
"64","L6_IT","Type 2 Diabetes",0.113103173392959,0.114131262954195,0.0274032750232701,1.00908983833428,0.242285642402461,0.970074818061128,-3.15614106555314e-09,4.46100620981418e-09,-0.707495331122754,0.479258713100245,0.76851731991878
"65","L6_IT","Parkinson Disease",0.113103173392959,0.208249383466896,0.0430145728821523,1.84123377991673,0.38031269673314,0.0259031520907191,6.80794827983342e-09,4.45960175547622e-09,1.52658211497776,0.126864957162001,0.432858037335581
"66","L6_IT","PTSD",0.113103173392959,0.0895784918948448,0.0587605315647122,0.792006883693867,0.519530352703349,0.677813527698293,-9.63658712926469e-10,3.25100892729358e-09,-0.296418353341374,0.766910610846845,0.955512711273267
"68","L6_IT","Schizophrenia",0.113103173392959,0.140357545285507,0.00790585856454564,1.24096911762021,0.0698995291412202,0.000670962692181145,6.50101274917914e-09,5.17718010800995e-09,1.25570534799842,0.209222819519221,0.535257766062508
"71","L6_IT","Education Years",0.113103173392959,0.143707192631978,0.00728605405074615,1.27058497406337,0.0644195368898439,4.61709169644232e-05,4.19232078234021e-09,1.71879242769295e-09,2.43910824529717,0.0147235571923451,0.158331229422125
"72","L6_IT","Neuroticism",0.113103173392959,0.129390991843967,0.00750036373383245,1.14400850093231,0.0663143527173513,0.0296696215909094,1.26436116789903e-09,1.43978865755324e-09,0.878157472116546,0.379858267478337,0.70824041459746
"73","L5_ET","ADHD",0.123221172258616,0.128506953470417,0.0110351780935102,1.04289669636243,0.0895558603382675,0.631849551729443,5.55213464566016e-10,2.98815593377412e-09,0.185804715975704,0.852597906121976,0.955512711273267
"77","L5_ET","Alzheimer Disease",0.123221172258616,0.198562937338589,0.0367705290635922,1.61143522415,0.298410803838307,0.0365501670395604,1.10182242577566e-09,1.30732056708699e-09,0.842809677683547,0.399334894646806,0.714505035713343
"78","L5_ET","Anorexia",0.123221172258616,0.128473663266654,0.0150838969673414,1.04262653009836,0.12241319158759,0.728162287895844,2.75413855815723e-09,5.84416542460159e-09,0.471262936289144,0.637452979893953,0.89331582640061
"79","L5_ET","Autism",0.123221172258616,0.102340612595985,0.0193853432650244,0.830544059272486,0.157321529325646,0.250724801439779,-7.47802064390552e-09,5.34276807292276e-09,-1.39965286567543,0.161617294814345,0.48274247004495
"80","L5_ET","BMI",0.123221172258616,0.148869316454061,0.00802719030507124,1.20814721792789,0.0651445701898031,0.00154542033981772,4.45858879699506e-09,2.70689204699777e-09,1.64712471704962,0.0995324136431617,0.404013759512312
"81","L5_ET","Bipolar",0.123221172258616,0.128235897586092,0.00927899513934738,1.04069694546446,0.0753035778613813,0.590239466275007,-3.53026244479491e-09,2.95009830425034e-09,-1.19665925698432,0.231439393586432,0.563075110006014
"86","L5_ET","Epilepsy",0.123221172258616,0.152296937191662,0.0167227178308901,1.23596403442764,0.135713023373877,0.0787707049058026,8.89024177117994e-09,1.52488845725422e-08,0.583009316444568,0.559887028554783,0.846192895429387
"87","L5_ET","Age of smoking",0.123221172258616,0.136716028185229,0.0124318611272554,1.10951734737834,0.100890625363987,0.278111577519084,4.74697991768927e-10,9.88291995930984e-10,0.480321599004508,0.630998732871217,0.89331582640061
"88","L5_ET","Cigarettes per day",0.123221172258616,0.126958391187898,0.01171619143071,1.03032935704782,0.0950826162091696,0.746210963120722,-8.84041644243627e-10,1.70051426861738e-09,-0.519867231083221,0.603156116234986,0.870269232025028
"89","L5_ET","Drinks per week",0.123221172258616,0.124514551494322,0.0105554161567077,1.01049640424611,0.0856623578824103,0.902346502294429,-6.85363629497902e-10,7.53874591351701e-10,-0.90912154005488,0.363285973711521,0.703837044006886
"90","L5_ET","Smoking cessation",0.123221172258616,0.13533307788112,0.00928017191731304,1.09829403016134,0.0753131279893673,0.19135706125651,-3.12586057148896e-11,1.09234746583688e-09,-0.0286159914244333,0.977170857995035,0.984573667525301
"91","L5_ET","Smoking initiation",0.123221172258616,0.109252698844863,0.00746811187967687,0.886639015376059,0.0606073756870518,0.0608237480118692,-1.54666131226111e-09,7.47999687063598e-10,-2.06772989215115,0.0386654294000284,0.265991488458816
"92","L5_ET","Height",0.123221172258616,0.143326231617951,0.00953450106075692,1.16316237697479,0.0773771332149474,0.0342526187732594,-1.36405730614181e-08,8.31691675245224e-09,-1.64009974698811,0.100984429032216,0.404013759512312
"94","L5_ET","Intelligence",0.123221172258616,0.114316118138746,0.00692171000462158,0.927731136162374,0.0561730575821363,0.196694833063478,-4.89734892045952e-09,2.02282486918477e-09,-2.42104444881243,0.015475984830734,0.158331229422125
"95","L5_ET","Depression",0.123221172258616,0.12461025078727,0.00862344851452384,1.0112730507525,0.069983496800574,0.872100787638476,-1.77373681960041e-12,8.98743806004244e-10,-0.00197357334509634,0.998425317320565,0.998425317320565
"100","L5_ET","Type 2 Diabetes",0.123221172258616,0.166100172725534,0.0296730992475876,1.34798403294625,0.240811694156827,0.144536020510338,3.29038483303392e-09,4.50318155674457e-09,0.730680029568384,0.464974616439407,0.760347835898866
"101","L5_ET","Parkinson Disease",0.123221172258616,0.131166972718335,0.0252863641761165,1.06448405184007,0.205211196360359,0.754842505969832,-2.46771141942292e-09,2.55350470786911e-09,-0.966401750432726,0.333843188521356,0.683094524205236
"102","L5_ET","PTSD",0.123221172258616,0.0435751488643204,0.0623331140483868,0.353633617223386,0.50586366698056,0.157780311132294,-4.2443931689815e-09,2.99003133117019e-09,-1.4195146133537,0.155749039527343,0.476719633750568
"104","L5_ET","Schizophrenia",0.123221172258616,0.139524416684216,0.00806618403476707,1.13230879179905,0.0654610233526897,0.0442229576042276,3.28101275137632e-09,4.84980828284094e-09,0.676524217046855,0.498707875832128,0.790141562596221
"107","L5_ET","Education Years",0.123221172258616,0.124341415921753,0.00611287202885403,1.00909132450701,0.0496089423335818,0.854750950405808,-1.1173886441109e-09,1.35512548865759e-09,-0.824564701544956,0.409618768411802,0.723176498213757
"108","L5_ET","Neuroticism",0.123221172258616,0.141782497284424,0.00878278922654393,1.15063421882443,0.0712766245082512,0.0356738314821554,2.67112801921448e-09,1.56356230139158e-09,1.70836046433018,0.0875694784025784,0.404013759512312
"109","Sst","ADHD",0.140771450652465,0.151658684933171,0.0117514319794829,1.07733978892911,0.0834788014545272,0.357104220350639,5.80364275926737e-10,3.00122380622187e-09,0.193375873776417,0.846664608757139,0.955512711273267
"113","Sst","Alzheimer Disease",0.140771450652465,0.173260362523679,0.020563637314364,1.23079190930142,0.14607818005038,0.129036837288846,-6.67190326394999e-10,8.77810720731654e-10,-0.760061720183705,0.447217692820906,0.740414354504321
"114","Sst","Anorexia",0.140771450652465,0.14894006670078,0.0154727746135898,1.05802750494119,0.109914151924091,0.596749579162368,7.37676024940849e-10,5.25382294172228e-09,0.14040747720726,0.888338050419851,0.961277273403064
"115","Sst","Autism",0.140771450652465,0.134824925232197,0.0205254707764299,0.957757589392549,0.145807055914362,0.771734766780352,-4.5926671441292e-09,5.66259413256648e-09,-0.811053562485795,0.417334911974715,0.730411889950355
"116","Sst","BMI",0.140771450652465,0.148401567036133,0.00763585371779842,1.05420215781185,0.0542429141875486,0.314826972628652,-3.72000389132708e-09,2.23514822610995e-09,-1.66432089284807,0.096048319355839,0.404013759512312
"117","Sst","Bipolar",0.140771450652465,0.172033785929523,0.0102797838756507,1.22207866106486,0.0730246355209429,0.00296962606683867,2.36357411060052e-09,2.76074486043939e-09,0.85613637988421,0.391922347826749,0.714505035713343
"122","Sst","Epilepsy",0.140771450652465,0.188790011070861,0.0171482214735795,1.34111007733338,0.121816045754297,0.00537264978313373,1.96246847962916e-08,1.41297946628501e-08,1.38888676478001,0.164867185755718,0.48274247004495
"123","Sst","Age of smoking",0.140771450652465,0.155360708917217,0.012451356762435,1.1036379052509,0.0884508663136161,0.245308189950482,-9.42009967535285e-11,8.47194020725874e-10,-0.111191762983428,0.911464283316469,0.962101187945162
"124","Sst","Cigarettes per day",0.140771450652465,0.193513016291077,0.0260400818284406,1.37466095145115,0.184981270760134,0.0520512910888657,3.99945012830537e-09,3.10186644354782e-09,1.28936890130283,0.197269867607802,0.524737847836755
"125","Sst","Drinks per week",0.140771450652465,0.174052343571642,0.0123874676540533,1.23641791545745,0.0879970164165983,0.00733513532277692,8.56145587666206e-10,8.09921510650432e-10,1.0570722920776,0.290478595585295,0.631583437374844
"126","Sst","Smoking cessation",0.140771450652465,0.154384770332111,0.011469925955751,1.09670511752596,0.0814790634222263,0.237114193362834,-5.3007818974115e-10,1.23431125228835e-09,-0.429452610723925,0.667593873885491,0.905025956658868
"127","Sst","Smoking initiation",0.140771450652465,0.151509437626254,0.00945228519989677,1.07627957887781,0.0671463223266232,0.259619629420481,7.62940347349325e-11,8.50325819022513e-10,0.0897232955041114,0.928507103466323,0.972373580795441
"128","Sst","Height",0.140771450652465,0.173103619915979,0.0114875555283457,1.22967845478367,0.0816042988482518,0.00433231190721305,-1.36824911326712e-09,8.74979967964387e-09,-0.156374907239341,0.875737514963101,0.961277273403064
"130","Sst","Intelligence",0.140771450652465,0.142503423509726,0.00774923534818384,1.01230343829827,0.0550483447621425,0.823298074445992,-4.07922107865829e-09,1.98197062766983e-09,-2.0581642440656,0.0395743696792908,0.26763005935656
"131","Sst","Depression",0.140771450652465,0.172342167914011,0.0106320155980877,1.22426931821202,0.0755267886265939,0.00363385412259845,2.14341181106385e-09,1.00079599632403e-09,2.14170702014867,0.0322170654599769,0.246672348151408
"136","Sst","Type 2 Diabetes",0.140771450652465,0.178881644436033,0.0270927412367284,1.27072388333664,0.19245906120279,0.157368938460952,2.68535540068305e-09,3.62005795589189e-09,0.741799008027607,0.458209121686172,0.755477022945382
"137","Sst","Parkinson Disease",0.140771450652465,0.126223680117792,0.0256059613872245,0.896656811681303,0.181897403689049,0.568361029550393,-4.94198508538246e-09,2.24030997465033e-09,-2.20593808057914,0.0273883354503627,0.22766553843114
"138","Sst","PTSD",0.140771450652465,0.0651611360121228,0.0607171462980216,0.462886016376941,0.431317188368821,0.172788539132672,-3.25805850138137e-09,2.680762798405e-09,-1.21534755082391,0.224233563121604,0.553889865503772
"140","Sst","Schizophrenia",0.140771450652465,0.163647088863965,0.00819026395695489,1.16250197114168,0.0581812854736782,0.00565064943166676,2.00127821130342e-09,4.40351768219885e-09,0.454472618423575,0.649488695509462,0.897630998064184
"143","Sst","Education Years",0.140771450652465,0.144785633263557,0.00692000417080354,1.02851560165421,0.0491577243733003,0.561369853018333,-2.07571801425796e-09,1.36170500836174e-09,-1.52435219192976,0.127420755907618,0.432858037335581
"144","Sst","Neuroticism",0.140771450652465,0.162375154502221,0.0088804410216073,1.15346651433671,0.0630841053384554,0.0164738535979962,1.59597674302434e-09,1.40152570193149e-09,1.1387424011025,0.254810612034351,0.607760766052059
"145","Astro","ADHD",0.113357989612423,0.115856611877747,0.0107136472648889,1.02204187171867,0.0945116202353224,0.8156984624026,-1.40606597453934e-09,3.33446949154724e-09,-0.421676065144294,0.673261477059583,0.907307199435469
"149","Astro","Alzheimer Disease",0.113357989612423,0.237141653934632,0.0496990697108061,2.09197123859935,0.438425821424056,0.00844228915852464,-1.81133661299879e-10,1.28404015535482e-09,-0.141065418043587,0.887818262818747,0.961277273403064
"150","Astro","Anorexia",0.113357989612423,0.123071748807688,0.0158671388096379,1.08569099741868,0.139973713929547,0.543838394114049,8.87521235100709e-10,6.6178422748819e-09,0.134110363806842,0.893315304545638,0.961277273403064
"151","Astro","Autism",0.113357989612423,0.117267345714953,0.0199405516273525,1.03448681575861,0.175907774083948,0.845042277337551,-1.64555570486359e-09,6.35585744457197e-09,-0.258903809472463,0.795709458847454,0.955512711273267
"152","Astro","BMI",0.113357989612423,0.12571950669087,0.00705081539205734,1.10904848542844,0.0621995451415862,0.07935795159762,-5.68838490984659e-09,2.38984174126296e-09,-2.38023498026294,0.0173016013017576,0.172583472985032
"153","Astro","Bipolar",0.113357989612423,0.12865989240214,0.00957119924975727,1.13498742207793,0.0844333891460296,0.113169470165924,-5.65978654275966e-09,2.89598298477717e-09,-1.95435766456865,0.050658933694621,0.310967916063904
"158","Astro","Epilepsy",0.113357989612423,0.146716941141865,0.0170818089786549,1.29427966783372,0.150689060709868,0.0445247409679023,-1.57773330289259e-08,1.57203263632032e-08,-1.00362630294089,0.315558771488774,0.659203925780215
"159","Astro","Age of smoking",0.113357989612423,0.101328424893525,0.0131844189679515,0.893879868900042,0.116307805149243,0.35518334725204,-2.71620512144705e-09,1.07666136221535e-09,-2.52280356365548,0.0116423415852934,0.15401041747335
"160","Astro","Cigarettes per day",0.113357989612423,0.14787487294198,0.020123932491846,1.30449449083891,0.177525488592828,0.101242673457713,4.69026897088327e-10,2.67067591446829e-09,0.175621045798703,0.860591667174809,0.955512711273267
"161","Astro","Drinks per week",0.113357989612423,0.136809561854059,0.0116168115436834,1.20688062942734,0.102478983469996,0.0500744380015514,-5.07549569118479e-10,8.4122359867321e-10,-0.603346803298188,0.546278003247292,0.837624101740003
"162","Astro","Smoking cessation",0.113357989612423,0.151602021891573,0.0126375128676352,1.33737394611451,0.111483212703786,0.00479022734849605,1.91030961189349e-09,1.4781087417173e-09,1.29240126790269,0.19621821785681,0.524737847836755
"163","Astro","Smoking initiation",0.113357989612423,0.0909814963662126,0.00767551190008886,0.802603298429016,0.067710374242979,0.00344823488092772,-3.00258699519361e-09,8.57788589661748e-10,-3.50038113281225,0.000464593385557783,0.0181515698918042
"164","Astro","Height",0.113357989612423,0.206657556855946,0.0142233898828962,1.82305241617746,0.125473201593702,3.12819942293643e-09,1.30798856696717e-08,1.30162565910035e-08,1.00488843149513,0.314950575535559,0.659203925780215
"166","Astro","Intelligence",0.113357989612423,0.11075166739265,0.00689242472849329,0.977008041262169,0.0608022844446949,0.705715426323536,-6.92622731270941e-09,2.2399062522174e-09,-3.09219517819229,0.0019868216831084,0.0440412139755695
"167","Astro","Depression",0.113357989612423,0.10048384519824,0.0081373844100949,0.88642931602616,0.0717848334988744,0.11219897438656,-1.38657976551426e-09,9.11034543452543e-10,-1.52198374417236,0.128013153898743,0.432858037335581
"172","Astro","Type 2 Diabetes",0.113357989612423,0.180217030475501,0.0335014830880429,1.58980439836374,0.295537025688144,0.0434915978190993,2.07867936552236e-09,5.36706953250279e-09,0.387302484704913,0.698532286279854,0.907694082702705
"173","Astro","Parkinson Disease",0.113357989612423,0.195106796365997,0.0290653880229188,1.72115610935831,0.256403524112371,0.00183861480201958,2.194990588921e-09,2.81620064921297e-09,0.779415553907503,0.435734964424876,0.740414354504321
"174","Astro","PTSD",0.113357989612423,0.0807609566897487,0.058445806626184,0.712441681136679,0.515586125212819,0.56512952054562,-1.40825601128563e-09,3.29537580201401e-09,-0.42734306977218,0.669129466702672,0.905025956658868
"176","Astro","Schizophrenia",0.113357989612423,0.113930043466687,0.00840140003231671,1.00504643612876,0.0741138764108429,0.945771883786314,-1.48793741805867e-08,5.40343695084624e-09,-2.75368701734484,0.00589280918111347,0.0904319562793951
"179","Astro","Education Years",0.113357989612423,0.105644129702855,0.00670478166425937,0.931951334564575,0.0591469704710131,0.249904608484066,-5.17253747979977e-09,1.54526327074514e-09,-3.34735030446011,0.000815880390681159,0.0250412519909063
"180","Astro","Neuroticism",0.113357989612423,0.11223853956983,0.00807254983237013,0.990124648060358,0.0712128881252273,0.889493170037453,-1.64683878577012e-09,1.59326049147198e-09,-1.03362808190181,0.301310066042721,0.64214892601677
"181","Endo","ADHD",0.0880301968123984,0.0824596862681841,0.0099019236841328,0.936720457911895,0.112483261911079,0.573079226492404,4.63673463632895e-10,3.73848996631138e-09,0.124026938098321,0.901293946214763,0.961277273403064
"185","Endo","Alzheimer Disease",0.0880301968123984,0.201408159008531,0.0402696629079862,2.28794398174246,0.457452832847859,0.00323832667170187,-1.91000865227342e-10,1.58805512317954e-09,-0.120273447967554,0.904266536857657,0.961277273403064
"186","Endo","Anorexia",0.0880301968123984,0.103230855415783,0.0147737593538498,1.172675504018,0.167826040254508,0.309051885043548,1.2770801917188e-08,7.5629118533969e-09,1.688609118385,0.0912943621001996,0.404013759512312
"187","Endo","Autism",0.0880301968123984,0.0743798024310346,0.0188009252324557,0.844935091870189,0.213573590804556,0.462855301305113,-3.39790192942914e-09,7.6476812731267e-09,-0.444304856345031,0.656822190624404,0.900591251062328
"188","Endo","BMI",0.0880301968123984,0.0797279206662891,0.00504804701867607,0.905688315524247,0.0573444931565243,0.101330620970889,-1.05986530870668e-08,2.43831003707498e-09,-4.34672085416218,1.38187903113178e-05,0.00275684866710789
"189","Endo","Bipolar",0.0880301968123984,0.0816897139741327,0.00810730254275958,0.927973774138232,0.0920968353624961,0.435796322238491,-1.11433938237676e-08,3.81403597392896e-09,-2.92168031448544,0.00348148685433727,0.0631415115854804
"194","Endo","Epilepsy",0.0880301968123984,0.109242215400051,0.0182553576959276,1.2409629803834,0.207376086354,0.259712166127816,-1.48834608675334e-08,2.54037659801658e-08,-0.585876160217889,0.557958738826783,0.846192895429387
"195","Endo","Age of smoking",0.0880301968123984,0.0751406008405588,0.0116099977160965,0.853577562716249,0.131886535944463,0.261340768440796,-1.81323753492382e-09,1.26215026345823e-09,-1.43662572311765,0.150824370495286,0.471558039138034
"196","Endo","Cigarettes per day",0.0880301968123984,0.0750634294239136,0.0099213966262198,0.852700915617418,0.112704469437497,0.197198892027998,-5.35164471032917e-09,2.34334125974602e-09,-2.28376668915444,0.0223852463374122,0.198482517525055
"197","Endo","Drinks per week",0.0880301968123984,0.0936859518587738,0.00990382265337033,1.06424789732583,0.112504833704694,0.569052703457747,-7.3440500394093e-10,8.67974286134107e-10,-0.846113779720268,0.397489274305735,0.714505035713343
"198","Endo","Smoking cessation",0.0880301968123984,0.0893042990973087,0.00776688914000463,1.01447346854882,0.0882298281867606,0.869676194126414,-1.94957023829266e-09,1.25470882164924e-09,-1.55380292594904,0.120231432410264,0.432858037335581
"199","Endo","Smoking initiation",0.0880301968123984,0.0539458068753652,0.00710566122516524,0.612810249536638,0.0807184521046585,2.20180283431286e-06,-3.14379571512438e-09,9.90422927177063e-10,-3.17419521384156,0.00150252599218141,0.0374692419300238
"200","Endo","Height",0.0880301968123984,0.17139172858791,0.0169334145753772,1.94696518687972,0.192359158431329,6.89552956558746e-06,2.15002964263905e-08,2.03028899406959e-08,1.05897714508586,0.289610188465773,0.631583437374844
"202","Endo","Intelligence",0.0880301968123984,0.0733674310826933,0.00683993483120262,0.833434818270906,0.0776998698046676,0.0327804948732348,-7.23605627624206e-09,2.73382216882996e-09,-2.64686429086168,0.00812419487846917,0.112030760241245
"203","Endo","Depression",0.0880301968123984,0.0642255950805702,0.00731365918514367,0.729585953527308,0.0830812545009964,0.00124544654890625,-1.68332907463715e-09,1.03408265736578e-09,-1.62784769925962,0.103557183525852,0.404013759512312
"208","Endo","Type 2 Diabetes",0.0880301968123984,0.115847664653072,0.0273826889042789,1.31599915538023,0.311060180435974,0.318024580467611,-2.18602033453827e-09,5.55765557768541e-09,-0.393334978028394,0.69407208712852,0.907694082702705
"209","Endo","Parkinson Disease",0.0880301968123984,0.146386639734877,0.042017330323403,1.66291392085426,0.477305877356453,0.160737016695738,1.0299329173677e-09,5.91944446471419e-09,0.173991482394527,0.861872156197375,0.955512711273267
